left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232833,0.0005775173788847843,0.0011237576814560057,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232832002,0.0005775173788847843,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217986922,0.0012999066232831993,0.0005775173788848953,0.0011237576814560613,0.003095547356747705,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713630164,-0.0019133887217984702,0.0012999066232833,0.0005775173788848953,0.0011237576814560057,0.003095547356747594,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.001299906623283201,0.0005775173788847843,0.0011237576814561168,0.003095547356747594,-0.0016777834452053608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629608,-0.0019133887217985812,0.0012999066232833,0.0005775173788847843,0.0011237576814561168,0.003095547356747705,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831993,0.0005775173788848953,0.0011237576814560613,0.003095547356747594,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.001299906623283201,0.0005775173788847843,0.0011237576814561168,0.003095547356747705,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833,0.0005775173788848953,0.0011237576814560057,0.0030955473567476077,-0.0016777834452054163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713630164,-0.0019133887217984702,0.0012999066232831993,0.0005775173788847843,0.0011237576814560613,0.003095547356747594,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232833,0.0005775173788848953,0.0011237576814561168,0.003095547356747705,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629608,-0.0019133887217986922,0.0012999066232831993,0.0005775173788847843,0.0011237576814560057,0.003095547356747594,-0.0016777834452054163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831993,0.0005775173788848953,0.0011237576814561168,0.003095547356747705,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232833,0.0005775173788847843,0.0011237576814560057,0.003095547356747594,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713630164,-0.0019133887217985812,0.0012999066232832028,0.0005775173788848953,0.0011237576814560613,0.003095547356747705,-0.0016777834452053608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232833,0.0005775173788847843,0.0011237576814561168,0.003095547356747594,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831993,0.0005775173788847843,0.0011237576814560057,0.003095547356747601,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831993,0.0005775173788850063,0.0011237576814561168,0.003095547356747705,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629608,-0.0019133887217985812,0.0012999066232833,0.0005775173788847843,0.0011237576814560613,0.003095547356747601,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217983592,0.0012999066232831993,0.0005775173788848953,0.0011237576814560057,0.003095547356747601,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713630164,-0.0019133887217986922,0.0012999066232833034,0.0005775173788846732,0.0011237576814561168,0.003095547356747698,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831993,0.0005775173788850063,0.0011237576814561168,0.003095547356747601,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831993,0.0005775173788847843,0.0011237576814560057,0.003095547356747601,-0.0016777834452054163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232832965,0.0005775173788848953,0.0011237576814560613,0.003095547356747698,-0.0016777834452052498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629608,-0.0019133887217985812,0.0012999066232831993,0.0005775173788848953,0.0011237576814561168,0.003095547356747698,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232833034,0.0005775173788847843,0.0011237576814560057,0.003095547356747601,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831993,0.0005775173788847843,0.0011237576814561168,0.003095547356747601,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713630164,-0.0019133887217985812,0.0012999066232831993,0.0005775173788848953,0.0011237576814560613,0.0030955473567477014,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833034,0.0005775173788847843,0.0011237576814561168,0.0030955473567475973,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831993,0.0005775173788848953,0.0011237576814560057,0.0030955473567477014,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629608,-0.0019133887217985812,0.0012999066232832965,0.0005775173788847843,0.0011237576814561168,0.003095547356747601,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831993,0.0005775173788848953,0.0011237576814560613,0.003095547356747599,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713630164,-0.0019133887217984702,0.0012999066232831993,0.0005775173788847843,0.0011237576814561168,0.0030955473567476997,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833034,0.0005775173788848953,0.0011237576814560057,0.003095547356747601,-0.0016777834452053608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713628776,-0.0019133887217984702,0.0012999066232831993,0.0005775173788847843,0.0011237576814561168,0.0030955473567476997,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713630164,-0.0019133887217985812,0.0012999066232833034,0.0005775173788848953,0.0011237576814560613,0.0030955473567476,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232831993,0.0005775173788847843,0.0011237576814560057,0.0030955473567476,-0.0016777834452054163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713628776,-0.0019133887217983592,0.0012999066232831993,0.0005775173788848953,0.0011237576814561168,0.0030955473567476,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232832965,0.0005775173788847843,0.0011237576814560057,0.0030955473567476,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713630164,-0.0019133887217986922,0.0012999066232831993,0.0005775173788848953,0.0011237576814560613,0.0030955473567476997,-0.0016777834452054163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713628776,-0.0019133887217983592,0.0012999066232833034,0.0005775173788848953,0.0011237576814561168,0.003095547356747601,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713630164,-0.0019133887217985812,0.0012999066232831993,0.0005775173788846732,0.0011237576814560057,0.003095547356747601,-0.0016777834452054163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831993,0.0005775173788850063,0.0011237576814561168,0.003095547356747698,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713628776,-0.0019133887217986922,0.0012999066232833034,0.0005775173788847843,0.0011237576814560613,0.0030955473567477014,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713630164,-0.0019133887217983592,0.0012999066232831993,0.0005775173788848953,0.0011237576814560057,0.003095547356747601,-0.0016777834452053608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833034,0.0005775173788846732,0.0011237576814561168,0.0030955473567475973,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713628776,-0.0019133887217984702,0.0012999066232831924,0.0005775173788850063,0.0011237576814561168,0.0030955473567476043,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713630164,-0.0019133887217985812,0.0012999066232832063,0.0005775173788847843,0.0011237576814560057,0.003095547356747698,-0.0016777834452054163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217983592,0.0012999066232832895,0.0005775173788848953,0.0011237576814560613,0.003095547356747601,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217986922,0.0012999066232832063,0.0005775173788847843,0.0011237576814561168,0.003095547356747698,-0.0016777834452054163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217983592,0.0012999066232832063,0.0005775173788847843,0.0011237576814560057,0.003095547356747601,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232832895,0.0005775173788848953,0.0011237576814561168,0.003095547356747601,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232832063,0.0005775173788848953,0.0011237576814560613,0.003095547356747698,-0.0016777834452053608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232833034,0.0005775173788847843,0.0011237576814561168,0.003095547356747601,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831924,0.0005775173788847843,0.0011237576814560057,0.003095547356747698,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833034,0.0005775173788848953,0.0011237576814561168,0.003095547356747601,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232831924,0.0005775173788848953,0.0011237576814560613,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232832063,0.0005775173788847843,0.0011237576814561168,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833034,0.0005775173788847843,0.0011237576814560057,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232831924,0.0005775173788848953,0.0011237576814561168,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232833034,0.0005775173788848953,0.0011237576814560613,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232832063,0.0005775173788847843,0.0011237576814560057,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217985812,0.0012999066232832895,0.0005775173788847843,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217983592,0.0012999066232832063,0.0005775173788848953,0.0011237576814560057,0.003095547356747594,-0.0016777834452052498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217986922,0.0012999066232831924,0.0005775173788848953,0.0011237576814561723,0.003095547356747705,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217983592,0.0012999066232833034,0.0005775173788848953,0.0011237576814560057,0.003095547356747594,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232832063,0.0005775173788846732,0.0011237576814561168,0.003095547356747705,-0.0016777834452054163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831924,0.0005775173788850063,0.0011237576814560057,0.003095547356747594,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217985812,0.0012999066232833034,0.0005775173788847843,0.0011237576814560613,0.003095547356747705,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217983592,0.0012999066232832063,0.0005775173788848953,0.0011237576814560057,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217986922,0.0012999066232832895,0.0005775173788846732,0.0011237576814561168,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232832063,0.0005775173788850063,0.0011237576814560057,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232831924,0.0005775173788847843,0.0011237576814561168,0.003095547356747594,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217983592,0.0012999066232833034,0.0005775173788848953,0.0011237576814560613,0.0030955473567476077,-0.0016777834452052498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217985812,0.0012999066232832063,0.0005775173788847843,0.0011237576814561168,0.003095547356747691,-0.0016777834452054163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232832895,0.0005775173788847843,0.0011237576814560057,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232832063,0.0005775173788848953,0.0011237576814561168,0.003095547356747691,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232832063,0.0005775173788848953,0.0011237576814560613,0.003095547356747594,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232832895,0.0005775173788847843,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232832063,0.0005775173788847843,0.0011237576814560057,0.003095547356747691,-0.0016777834452054163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232833034,0.0005775173788848953,0.0011237576814561168,0.0030955473567476077,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232831924,0.0005775173788848953,0.0011237576814560057,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232832063,0.0005775173788847843,0.0011237576814560613,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217983592,0.0012999066232832895,0.0005775173788847843,0.0011237576814561168,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232832063,0.0005775173788848953,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833034,0.0005775173788848953,0.0011237576814560057,0.0030955473567477187,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232831924,0.0005775173788847843,0.0011237576814560613,0.00309554735674758,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232832063,0.0005775173788847843,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833034,0.0005775173788848953,0.0011237576814560057,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217985812,0.0012999066232831924,0.0005775173788848953,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232833034,0.0005775173788847843,0.0011237576814560613,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831924,0.0005775173788847843,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217985812,0.0012999066232832063,0.0005775173788848953,0.0011237576814560057,0.003095547356747691,-0.0016777834452052498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232833034,0.0005775173788848953,0.0011237576814560613,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831924,0.0005775173788848953,0.0011237576814561168,0.0030955473567474967,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232831924,0.0005775173788847843,0.0011237576814560057,0.0030955473567477187,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232833034,0.0005775173788847843,0.0011237576814561168,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232832202,0.0005775173788848953,0.0011237576814560057,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217985812,0.0012999066232832757,0.0005775173788847843,0.0011237576814560613,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232832202,0.0005775173788848953,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217983592,0.0012999066232831924,0.0005775173788847843,0.0011237576814560057,0.00309554735674758,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833034,0.0005775173788848953,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232831924,0.0005775173788848953,0.0011237576814560613,0.003095547356747691,-0.0016777834452052498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232833034,0.0005775173788847843,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217985812,0.0012999066232831924,0.0005775173788847843,0.0011237576814560057,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833034,0.0005775173788848953,0.0011237576814561168,0.0030955473567477187,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831924,0.0005775173788848953,0.0011237576814560057,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232832202,0.0005775173788847843,0.0011237576814560613,0.00309554735674758,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833034,0.0005775173788847843,0.0011237576814561168,0.0030955473567477187,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232831924,0.0005775173788848953,0.0011237576814561168,0.00309554735674758,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232831924,0.0005775173788848953,0.0011237576814560057,0.0030955473567476077,-0.0016777834452053886
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232833034,0.0005775173788847843,0.0011237576814560613,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833034,0.0005775173788847843,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217983592,0.0012999066232831924,0.0005775173788848953,0.0011237576814560057,0.003095547356747691,-0.0016777834452052776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232831924,0.0005775173788848953,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232833034,0.0005775173788847843,0.0011237576814560613,0.003095547356747691,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232832202,0.0005775173788848953,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232832757,0.0005775173788847843,0.0011237576814560057,0.0030955473567477187,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217985812,0.0012999066232832202,0.0005775173788848953,0.0011237576814561168,0.0030955473567476077,-0.0016777834452053053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629053,-0.0019133887217984702,0.0012999066232831924,0.0005775173788847843,0.0011237576814560613,0.003095547356747552,-0.0016777834452051943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008762865713629886,-0.0019133887217984702,0.0012999066232831924,0.0005775173788847843,0.0011237576814560057,0.0030955473567476077,-0.0016777834452053053
